Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/CD-i/Manuals/Pyramid Adventures - Episode 1 - Treasures of the Lost Pyramid.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FPyramid%20Adventures%20-%20Episode%201%20-%20Treasures%20of%20the%20Lost%20Pyramid.pdf,774026,5be8a258ea5d95795babe2fa3bcc4e23,,,Pyramid Adventures - Episode 1 - Treasures of the Lost Pyramid.pdf
docs/CD-i/Manuals/Rise of the Robots.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FRise%20of%20the%20Robots.pdf,2118875,72b3c5f94cf6dac2ea59723e8be6d715,,,Rise of the Robots.pdf
docs/CD-i/Manuals/Sargon Chess.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FSargon%20Chess.pdf,678910,e31e069c5c9b371232f316a0a54021fe,,,Sargon Chess.pdf
docs/CD-i/Manuals/Space Ace.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FSpace%20Ace.pdf,847978,e3b7307782c525bf5736455cdcc83f2d,,,Space Ace.pdf
docs/CD-i/Manuals/Steel Machine.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FSteel%20Machine.pdf,1752436,2c91ea33ca869568cb7e4c047b98fb1d,,,Steel Machine.pdf
docs/CD-i/Manuals/Striker Pro.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FStriker%20Pro.pdf,1377193,8008f17690d46db22f534c428dc9f1c9,,,Striker Pro.pdf
docs/CD-i/Manuals/Strip Poker Pro.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FStrip%20Poker%20Pro.pdf,1279610,e2c0aa547387912b87587e6bed38aa95,,,Strip Poker Pro.pdf
docs/CD-i/Manuals/Surf City.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FSurf%20City.pdf,1297559,63c777211050105aae6a363e2f265bd4,,,Surf City.pdf
docs/CD-i/Manuals/Vegas Girls.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FVegas%20Girls.pdf,1048583,c2a80340845e061cc48ac19a1b2dea24,,,Vegas Girls.pdf
docs/CD-i/Manuals/Video Speedway - The Ultimate Racing Experience.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FVideo%20Speedway%20-%20The%20Ultimate%20Racing%20Experience.pdf,597417,86f9d73ef2415e961aa6d8af6625a60b,,,Video Speedway - The Ultimate Racing Experience.pdf
docs/CD-i/Manuals/Voyeur.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FVoyeur.pdf,1224720,0e8c53617c4883c1e737f4106b67b9af,,,Voyeur.pdf
"docs/CD-i/Manuals/Wacky World of Miniature Golf with Eugene Levy, The.pdf",https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FWacky%20World%20of%20Miniature%20Golf%20with%20Eugene%20Levy%2C%20The.pdf,1356045,e5ba7c4b6796481c3872b100a1a8833a,,,"Wacky World of Miniature Golf with Eugene Levy, The.pdf"
docs/CD-i/Manuals/Whack a Bubble.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FWhack%20a%20Bubble.pdf,384143,5453c725f841a1642a43723f3ab47688,,,Whack a Bubble.pdf
docs/CD-i/Manuals/Who Shot Johnny Rock.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FWho%20Shot%20Johnny%20Rock.pdf,1343858,4ce943eadcfabbd1c4640994fb54315b,,,Who Shot Johnny Rock.pdf
docs/CD-i/Manuals/Zelda - The Wand of Gamelon.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FZelda%20-%20The%20Wand%20of%20Gamelon.pdf,1018899,3c506e19eefff04d7d42d76acfa728ef,,,Zelda - The Wand of Gamelon.pdf
docs/CD-i/Manuals/Zelda_s Adventure.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FZelda_s%20Adventure.pdf,1021682,50e70e25d17eb8d870ed3e23da335d08,,,Zelda_s Adventure.pdf
docs/CD-i/Manuals/Zombie Dinos from Planet Zeltoid.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FZombie%20Dinos%20from%20Planet%20Zeltoid.pdf,577513,00120aad55459abbf845314752c00516,,,Zombie Dinos from Planet Zeltoid.pdf
